date,priceClose
2024-04-01,576.3966447
2024-03-31,606.9086348
2024-03-30,601.0163384
2024-03-29,612.657981
2024-03-28,583.2708924
2024-03-27,574.5115882
2024-03-26,580.1505093
2024-03-25,587.4275969
2024-03-24,567.9947895
2024-03-23,551.8795195
2024-03-22,551.7785483
2024-03-21,553.2482501
2024-03-20,556.700516
2024-03-19,507.0765751
2024-03-18,554.5571358
2024-03-17,571.085566
2024-03-16,576.775186
2024-03-15,632.8027695
2024-03-14,602.9887162
2024-03-13,630.5613154
2024-03-12,537.8657446
2024-03-11,522.7180189
2024-03-10,529.3747285
2024-03-09,489.5618389
2024-03-08,488.0941891
2024-03-07,475.2906447
2024-03-06,429.0119762
2024-03-05,394.6617315
2024-03-04,419.0354241
2024-03-03,414.3810829
2024-03-02,410.9858832
2024-03-01,407.8107659
2024-02-29,399.7787177
2024-02-28,415.7716194
2024-02-27,394.9956485
2024-02-26,401.6438983
2024-02-25,388.5517293
2024-02-24,381.7428081
2024-02-23,375.3191046
2024-02-22,382.0097525
2024-02-21,378.5373227
2024-02-20,354.8639332
2024-02-19,351.8071067
2024-02-18,349.6799566
2024-02-17,352.9081046
2024-02-16,360.8903767
2024-02-15,354.7108225
2024-02-14,334.2459581
2024-02-13,324.8682339
2024-02-12,327.9446096
2024-02-11,320.7875296
2024-02-10,323.1338693
2024-02-09,323.8422976
2024-02-08,318.871897
2024-02-07,307.6345781
2024-02-06,302.7101428
2024-02-05,300.8540233
2024-02-04,304.7341615
2024-02-03,299.7367208
2024-02-02,301.1549653
2024-02-01,300.1758908
2024-01-31,300.3510849
2024-01-30,307.4627433
2024-01-29,310.7080045
2024-01-28,304.9756054
2024-01-27,305.8248138
2024-01-26,302.3179795
2024-01-25,291.9192676
2024-01-24,293.0914272
2024-01-23,298.4038876
2024-01-22,305.4369976
2024-01-21,318.3187078
2024-01-20,316.960387
2024-01-19,314.3004331
2024-01-18,313.2928903
2024-01-17,309.0853732
2024-01-16,315.2262677
2024-01-15,317.5672629
2024-01-14,299.0513326
2024-01-13,302.2273008
2024-01-12,296.6304518
2024-01-11,308.701495
2024-01-10,305.0968389
2024-01-09,300.9760914
2024-01-08,304.5003889
2024-01-07,302.8905418
2024-01-06,307.7944866
2024-01-05,317.4502884
2024-01-04,323.6000177
2024-01-03,316.6612995
2024-01-02,312.1038217
2024-01-01,314.4082954
2023-12-31,312.4356952
2023-12-30,317.1661861
2023-12-29,313.8787546
2023-12-28,323.599005
2023-12-27,323.6773316
2023-12-26,297.6932251
2023-12-25,267.0733774
2023-12-24,264.7170916
2023-12-23,271.3909543
2023-12-22,271.3764925
2023-12-21,271.2465791
2023-12-20,260.107364
2023-12-19,252.6371865
2023-12-18,241.348441
2023-12-17,239.3082857
2023-12-16,244.3509598
2023-12-15,244.8984415
2023-12-14,253.54122
2023-12-13,252.4233314
2023-12-12,254.4949867
2023-12-11,246.4208633
2023-11-28,229.6929607
2023-11-27,227.4214806
2023-11-26,232.0471976
2023-11-25,234.4399384
2023-11-24,232.9009544
2023-11-23,233.7658092
2023-11-22,236.1366027
2023-11-21,226.4863989
2023-11-20,253.6350795
2023-11-19,246.5877862
2023-11-18,244.9507661
2023-11-17,244.7453544
2023-11-16,242.7588863
2023-11-15,253.7553366
2023-11-14,242.2636674
2023-11-13,241.3350683
2023-11-12,247.6400183
2023-11-11,251.4216219
2023-11-10,251.0823698
2023-11-09,251.5108477
2023-11-08,247.1232961
2023-11-07,246.3952968
2023-11-06,254.6348031
2023-11-05,244.3224728
2023-11-04,237.454607
2023-11-03,230.6059774
2023-11-02,231.7230289
2023-11-01,228.0001081
2023-10-31,226.4399378
2023-10-30,228.2874346
2023-10-29,227.1484465
2023-10-28,225.7740818
2023-10-27,224.4759016
2023-10-26,223.2360306
2023-10-25,222.1799371
2023-10-24,225.1429666
2023-10-23,228.3527688
2023-10-22,217.7473786
2023-10-21,214.3056686
2023-10-20,212.30084
2023-10-19,211.1441674
2023-10-18,210.5010343
2023-10-17,211.6432321
2023-10-16,214.8239516
2023-10-15,209.7425006
2023-10-14,206.6019018
2023-10-13,206.0361101
2023-10-12,205.2294099
2023-10-11,206.5334098
2023-10-10,208.5768803
2023-10-09,205.75096
2023-10-08,211.5199828
2023-10-07,212.3644753
2023-10-06,213.555532
2023-10-05,210.6796687
2023-10-04,213.4130863
2023-10-03,213.4359479
2023-10-02,214.7579373
2023-10-01,218.0471335
2023-09-30,214.8213046
2023-09-29,215.2794186
2023-09-28,215.075992
2023-09-27,211.985405
2023-09-26,212.3784534
2023-09-25,210.0738111
2023-09-24,208.2829012
2023-09-22,211.1508676
2023-09-17,216.4657669
2023-09-16,214.9605438
2023-09-15,214.1755183
2023-09-14,212.2828409
2023-09-13,212.6425914
2023-09-12,210.9943686
2023-09-11,206.0342172
2023-09-10,212.3180246
2023-09-09,214.2229458
2023-09-08,214.5620221
2023-09-07,216.8871703
2023-09-06,215.1346548
2023-09-05,214.4781291
2023-09-04,215.1975055
2023-09-03,214.399945
2023-09-02,214.4485473
2023-09-01,213.630548
2023-08-31,216.5977862
2023-08-30,223.7994308
2023-08-29,226.8628766
2023-08-28,218.7185656
2023-08-27,218.3580032
2023-08-26,216.3642381
2023-08-25,218.3310622
2023-08-24,218.646391
2023-08-23,216.3992966
2023-08-22,210.8343571
2023-08-21,210.6389533
2023-08-20,216.6358017
2023-08-19,216.9994472
2023-08-18,216.1125486
