window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2011-11-26 → 2012-11-26,7434507.108432322,40456348.10792841,16263933.327964185,26309156.33247515,26.738140431560435,57.1580767539001,30.419936322339662
2011-11-27 → 2012-11-27,7434507.108432322,40362211.27185417,16176107.2412662,25602525.339596502,26.5478579661943,55.1754781960971,28.627620229902803
2011-11-28 → 2012-11-28,7434507.108432322,39350864.17498491,16088224.399773927,25041138.66386516,27.11373755249295,55.16491596681651,28.05117841432356
2011-11-29 → 2012-11-29,7434507.108432322,36262122.427527525,16002803.780283013,24873711.47306115,29.722530209341024,60.494786584297266,30.772256374956243
2011-11-30 → 2012-11-30,7434507.108432322,35665167.3239465,15925646.085346991,26443688.722376082,30.07772015281584,67.33523576433133,37.25751561151549
2011-12-01 → 2012-12-01,7434507.108432322,35665167.3239465,15855418.120202327,27854983.968874842,29.828955282959658,72.3343935442942,42.50543826133455
2011-12-02 → 2012-12-02,7434507.108432322,35665167.3239465,15788826.99382803,28373600.131414168,29.593072998004445,74.17146061456528,44.57838761656083
2011-12-03 → 2012-12-03,7434507.108432322,35665167.3239465,15722469.811929459,28676924.745301373,29.358019402403073,75.24591162482012,45.88789222241705
2011-12-04 → 2012-12-04,7434507.108432322,35464841.52175004,15645670.067630215,26756365.224511508,29.293845867556335,68.93195718314021,39.63811131558388
2011-12-05 → 2012-12-05,7434507.108432322,34785074.172751464,15569503.185829947,26435130.06211409,29.743427469956686,69.47067279811357,39.72724532815688
2011-12-06 → 2012-12-06,7419539.981900773,33831880.46432201,15494937.697571497,26264261.995012075,30.574335966346165,71.34817160809142,40.77383564174525
2011-12-07 → 2012-12-07,7419539.981900773,33831880.46432201,15425090.233946253,26683070.69078118,30.309885855718026,72.9338269802378,42.623941124519774
2011-12-08 → 2012-12-08,7407415.962085326,33831880.46432201,15354006.354368433,26251886.1657975,30.07285310024153,71.3144828426593,41.24162974241777
2011-12-09 → 2012-12-09,7407415.962085326,33831880.46432201,15283349.133439608,25953286.28979859,29.805459901326014,70.18446987314904,40.379009971823024
2011-12-10 → 2012-12-10,7407415.962085326,32584166.145675138,15211359.42818385,25273892.264131207,30.996627480480498,70.9641878787487,39.967560398268205
2011-12-11 → 2012-12-11,7344616.018421126,31694852.062239427,15142586.812033292,25037496.422509562,32.02421027697515,72.6599954606192,40.63578518364405
2011-12-12 → 2012-12-12,7316245.020364543,31694852.062239427,15078663.353004655,25067940.89276325,31.84110691520104,72.81669474349702,40.975587828295986
2011-12-13 → 2012-12-13,7269950.669325263,31694852.062239427,15012984.282389415,24799344.37983632,31.70139149593644,71.7685342041809,40.067142708244454
2011-12-14 → 2012-12-14,7269950.669325263,31694852.062239427,14948947.796667935,24681166.725110352,31.43921444682026,71.2846933369246,39.845478890104346
2011-12-15 → 2012-12-15,7269950.669325263,31323005.073468607,14882723.30881136,24270030.667145967,31.649920677744486,70.67742712498209,39.0275064472376
2011-12-16 → 2012-12-16,7269950.669325263,31323005.073468607,14818093.568846472,23963519.85080832,31.38122407531318,69.40311571659458,38.0218916412814
2011-12-17 → 2012-12-17,7269950.669325263,31323005.073468607,14753642.476114992,23581927.51542545,31.11327019449388,67.81665468353287,36.703384489038996
2011-12-18 → 2012-12-18,7269950.669325263,31308597.86756642,14688824.043232504,23038587.327967055,30.862274872315027,65.59702186483914,34.73474699252411
2011-12-19 → 2012-12-19,7269950.669325263,28362567.279573575,14623640.722324517,22223467.228314724,34.86381129890874,70.8945544087876,36.030743109878856
2011-12-20 → 2012-12-20,7269950.669325263,25713595.66674857,14566438.037859557,21657848.580492944,39.560983577561046,78.01005665191323,38.449073074352185
2011-12-21 → 2012-12-21,7269950.669325263,25713595.66674857,14517790.820385994,21497438.411862645,39.29722217096078,77.14032526935458,37.8431030983938
2011-12-22 → 2012-12-22,7269950.669325263,25620920.31022739,14468019.60984028,21434071.094082158,39.2244610577491,77.1845886180682,37.9601275603191
2011-12-23 → 2012-12-23,7269950.669325263,25393826.016890325,14418667.171134882,21324236.00857749,39.443641962424145,77.54569632449174,38.1020543620676
2011-12-24 → 2012-12-24,7269950.669325263,25384453.13592821,14369768.100684252,21201650.6695574,39.19410673546604,76.90909549361076,37.71498875814472
2011-12-25 → 2012-12-25,7269950.669325263,25005488.929518666,14320987.335429335,21026144.36462339,39.756541711112305,77.56287682665527,37.806335115542964
2011-12-26 → 2012-12-26,7269950.669325263,25005488.929518666,14276881.823627342,20978787.403312568,39.50785733990838,77.29585949334368,37.78800215343531
2011-12-27 → 2012-12-27,7269950.669325263,24416932.527532443,14229082.329698214,20891655.956149228,40.58516955298494,79.44083337502403,38.85566382203909
2011-12-28 → 2012-12-28,7269950.669325263,23961552.86357041,14182801.590332244,20729418.916719645,41.41514301958598,80.63616716216059,39.221024142574606
2011-12-29 → 2012-12-29,7269950.669325263,23961552.86357041,14138411.826595202,20609782.509142235,41.14920231946346,79.91942106322314,38.77021874375968
2011-12-30 → 2012-12-30,7269950.669325263,23500442.382298965,14093387.708580207,20459868.98833802,42.04085224233033,81.26628910736888,39.225436865038546
2011-12-31 → 2012-12-31,7269950.669325263,23500442.382298965,14050292.50199358,20262836.66927253,41.77533221158364,80.05232515267248,38.27699294108884
2012-01-01 → 2013-01-01,7269950.669325263,23500442.382298965,14012933.034125736,20152017.18946453,41.54515145964757,79.36953943201918,37.82438797237161
2012-01-02 → 2013-01-02,7269950.669325263,23500442.382298965,13981988.82259489,20166246.2589831,41.354496659546164,79.45720818395968,38.102711524413515
2012-01-03 → 2013-01-03,7269950.669325263,23500442.382298965,13949996.495600833,20155367.308862872,41.15738416560684,79.39018033099863,38.23279616539179
2012-01-04 → 2013-01-04,7269950.669325263,23500442.382298965,13914307.823216742,20069573.018889755,40.93749759029401,78.86158088071494,37.92408329042093
2012-01-05 → 2013-01-05,7269950.669325263,23500442.382298965,13885770.79041712,20076700.0707749,40.76167400278796,78.90549237773662,38.14381837494866
2012-01-06 → 2013-01-06,7269950.669325263,23500442.382298965,13866308.589627102,20154931.542452693,40.64176265854655,79.38749546834698,38.74573280980044
2012-01-07 → 2013-01-07,7269950.669325263,23500442.382298965,13845638.679207988,20139843.432160076,40.51441032206378,79.29453395763343,38.78012363556965
2012-01-08 → 2013-01-08,7256709.402844914,23500442.382298965,13825318.965423819,20142020.818193056,40.43780805118648,79.32481672560229,38.88700867441581
2012-01-09 → 2013-01-09,7235389.894806771,23500442.382298965,13806638.407748593,20161215.657820437,40.40102863482983,79.46992961107017,39.06890097624034
2012-01-10 → 2013-01-10,7080561.9262859635,23500442.382298965,13782601.937644184,20126678.12974911,40.81661878910888,79.45317408620735,38.636555297098475
2012-01-11 → 2013-01-11,7028581.878681306,23500442.382298965,13760016.291703325,20151338.40749952,40.8662665127817,79.66772500250416,38.80145848972246
2012-01-12 → 2013-01-12,7028581.878681306,23500442.382298965,13739633.594485948,20187416.849361632,40.74252398100819,79.88675576623719,39.144231785228996
2012-01-13 → 2013-01-13,7028581.878681306,23500442.382298965,13718648.519388292,20195732.402073238,40.61512443744694,79.93723915097554,39.322114713528606
2012-01-14 → 2013-01-14,6984230.150160063,23500442.382298965,13695462.820700098,20187737.43358807,40.634211865361266,79.94270779431677,39.30849592895551
2012-01-15 → 2013-01-15,6984230.150160063,23500442.382298965,13674201.848831499,20226713.08196751,40.505483973216435,80.17869197659554,39.67320800337911
2012-01-16 → 2013-01-16,6799106.901552565,23500442.382298965,13654061.563572662,20264871.035670683,41.04435043486559,80.6268705256636,39.58252009079801
2012-01-17 → 2013-01-17,6410831.848320614,23500442.382298965,13630955.696003448,20275693.402415574,42.24861551600284,81.13035417938988,38.88173866338704
2012-01-18 → 2013-01-18,6363026.7933439845,23500442.382298965,13599633.293658098,20213125.812047273,42.22694176231618,80.8178978143568,38.59095605204062
2012-01-19 → 2013-01-19,6363026.7933439845,23500442.382298965,13570932.07026691,20259176.189009935,42.05946479799674,81.08661030909458,39.02714551109784
2012-01-20 → 2013-01-20,6361488.206963083,23500442.382298965,13545122.660085449,20331667.90463539,41.91407701795541,81.51127282769879,39.59719580974338
2012-01-21 → 2013-01-21,5959113.501796463,23500442.382298965,13519449.713600641,20379104.397104826,43.10013376584955,82.20580660417603,39.105672838326484
2012-01-22 → 2013-01-22,5780287.067111472,23500442.382298965,13491113.324543599,20376105.090774693,43.514439463312016,82.36845424912003,38.85401478580802
2012-01-23 → 2013-01-23,5702426.159351287,23500442.382298965,13463420.907030921,20418195.98471257,43.60595389093465,82.68207895207819,39.076125061143536
2012-01-24 → 2013-01-24,5702426.159351287,23500442.382298965,13436800.198813947,20458078.832685605,43.45638268095535,82.90616486970765,39.4497821887523
2012-01-25 → 2013-01-25,5702426.159351287,23500442.382298965,13409026.803648101,20489934.50256507,43.30033497980742,83.08514925471115,39.78481427490374
2012-01-26 → 2013-01-26,5696827.64726382,23500442.382298965,13377654.872644812,20493861.802587107,43.14195369699922,83.11252729034116,39.970573593341946
2012-01-27 → 2013-01-27,5597653.638073698,23500442.382298965,13342140.045480872,20473144.595637433,43.25854769361136,83.09035631313016,39.831808619518796
2012-01-28 → 2013-01-28,5320772.0902410885,23500442.382298965,13305257.237119911,20457719.71526763,43.91985673341387,83.26304812931285,39.34319139589898
2012-01-29 → 2013-01-29,5124338.4374535335,23500442.382298965,13271077.017826384,20578405.793709867,44.333328788434734,84.09871538951138,39.76538660107665
2012-01-30 → 2013-01-30,5066511.468714865,23500442.382298965,13234342.834698426,20557901.255071,44.308679490409865,84.03736489508277,39.72868540467291
2012-01-31 → 2013-01-31,4875279.8520531915,23500442.382298965,13198116.581098123,20624637.77635947,44.685981749309896,84.55957309758013,39.87359134827023
2012-02-01 → 2013-02-01,4875279.8520531915,23500442.382298965,13162245.42551661,20663787.69466321,44.49338662149148,84.76977216693142,40.276385545439936
2012-02-02 → 2013-02-02,4875279.8520531915,23500442.382298965,13131271.140554085,20893400.72280981,44.32708318702628,86.00258303649416,41.675499849467876
2012-02-03 → 2013-02-03,4859336.85307944,23500442.382298965,13099839.931765927,20951043.210217968,44.20608566251438,86.32377694506977,42.117691282555384
2012-02-04 → 2013-02-04,4859336.85307944,23500442.382298965,13067387.826901266,20983129.250602543,44.031996712619254,86.49590214619735,42.4639054335781
2012-02-05 → 2013-02-05,4840424.578722887,23500442.382298965,13034358.086365797,21054728.69606671,43.91171323573224,86.89329392942193,42.981580693689686
2012-02-06 → 2013-02-06,4715076.0785689205,23500442.382298965,12999218.031449264,21087254.05515565,44.098910923208535,87.15389261978804,43.0549816965795
2012-02-07 → 2013-02-07,4521252.449831016,23500442.382298965,12961839.132708414,21104105.730879996,44.47285006847408,87.37387285787406,42.90102278939998
2012-02-08 → 2013-02-08,4388396.805900454,23500442.382298965,12925672.591939047,21310989.6622533,44.669607718920915,88.54412150026776,43.87451378134685
2012-02-09 → 2013-02-09,4213389.619402592,23500442.382298965,12888656.608738601,21403391.04157748,44.979744163012434,89.12715505836276,44.147410895350326
2012-02-10 → 2013-02-10,4184049.762154392,23500442.382298965,12853365.449263152,21605488.15000217,44.8806143962292,90.1899165669236,45.3093021706944
2012-02-11 → 2013-02-11,4082087.0651758793,23500442.382298965,12818599.589869158,21751550.541659262,44.99100146236088,90.99361499942515,46.00261353706427
2012-02-12 → 2013-02-12,4003244.804877913,23500442.382298965,12780955.740418743,21803366.049309257,45.02037229035396,91.29579353006595,46.27542123971199
2012-02-13 → 2013-02-13,4003244.804877913,23500442.382298965,12742643.108709756,21960443.7540492,44.82386901568153,92.10143600312499,47.27756698744346
2012-02-14 → 2013-02-14,3665368.0509168124,23500442.382298965,12701684.05892989,22151198.650796,45.55725810271469,93.19768754600403,47.64042944328934
2012-02-15 → 2013-02-15,3665368.0509168124,23500442.382298965,12650940.519512584,20998845.191608362,45.301430781024145,87.38801201902889,42.08658123800475
2012-02-16 → 2013-02-16,3656820.079110999,23500442.382298965,12597911.130126527,20882450.842888493,45.05775666562199,86.80688687070062,41.749130205078636
2012-02-17 → 2013-02-17,3656820.079110999,23418757.981076103,12543996.327720793,20772108.128689937,44.97117789104106,86.6073364590272,41.636158567986136
2012-02-18 → 2013-02-18,3656820.079110999,23418757.981076103,12492068.325842606,20967136.5878248,44.70841012941874,87.59422580207826,42.88581567265952
2012-02-19 → 2013-02-19,3399785.035174814,23174350.173596583,12437520.715635788,20752625.599784084,45.70384034843198,87.75333587939633,42.04949553096435
2012-02-20 → 2013-02-20,3353475.7363318624,23174350.173596583,12384583.671502562,20874966.53448993,45.563620130661555,88.3991816486984,42.83556151803685
2012-02-21 → 2013-02-21,3353475.7363318624,23174350.173596583,12331299.958250113,20780858.3124918,45.294793881743544,87.92438815613079,42.629594274387244
2012-02-22 → 2013-02-22,3281630.52976865,22627965.336965,12277096.362490365,20530335.086197995,46.4970027778886,89.15747984477794,42.660477066889335
2012-02-23 → 2013-02-23,3281630.52976865,21967061.32004729,12224581.410686228,20210330.059945118,47.86055500293991,90.59839037258838,42.73783536964847
2012-02-24 → 2013-02-24,3281630.52976865,21967061.32004729,12179631.062755637,20392638.98449416,47.619991387173684,91.57406455743988,43.9540731702662
2012-02-25 → 2013-02-25,3281630.52976865,21967061.32004729,12134390.150694944,20458435.957426753,47.377872741002406,91.92619437275474,44.54832163175233
2012-02-26 → 2013-02-26,3209702.3034604397,21967061.32004729,12086043.064590132,20395166.741034985,47.32191111382193,91.61985129344541,44.297940179623474
2012-02-27 → 2013-02-27,3200997.5759914913,21967061.32004729,12039455.285793027,20422186.697871286,47.09809062969394,91.76772154647857,44.66963091678463
2012-02-28 → 2013-02-28,2996228.293599464,21967061.32004729,11992600.981218977,20462500.24809986,47.42212782684551,92.06908273426964,44.64695490742413
2012-02-29 → 2013-02-28,2996228.293599464,21967061.32004729,11969116.972439075,20458739.015645117,47.29833775000934,92.04925633840446,44.75091858839512
2012-03-01 → 2013-03-01,2889650.848440615,21967061.32004729,11920940.342023307,20466712.261358455,47.34022737008336,92.13546796132611,44.79524059124275
2012-03-02 → 2013-03-02,2889650.848440615,21967061.32004729,11873432.602013765,20532300.731983583,47.09120122431662,92.47926970906721,45.38806848475059
2012-03-03 → 2013-03-03,2889650.848440615,21967061.32004729,11823413.229517335,20511794.708847992,46.829009599458125,92.37178120497433,45.5427716055162
2012-03-04 → 2013-03-04,2749045.271985187,21967061.32004729,11771889.572771214,20371193.249785062,46.94992593523132,91.69597909445419,44.74605315922287
2012-03-05 → 2013-03-05,2458636.272740627,21967061.32004729,11722087.53106024,20326661.904604226,47.484362452921474,91.59132830320644,44.106965850284965
2012-03-06 → 2013-03-06,2310269.349963839,21967061.32004729,11673561.82636379,20352067.4789856,47.63387886818136,91.78404165074535,44.15016278256399
2012-03-07 → 2013-03-07,2310269.349963839,21967061.32004729,11625297.297732005,20374483.549140014,47.38834272624508,91.8980789269628,44.50973620071772
2012-03-08 → 2013-03-08,2277752.361207962,21967061.32004729,11576313.99445429,20387291.150699664,47.226449910888455,91.97650779593053,44.750057885042075
2012-03-09 → 2013-03-09,2132715.170683973,21967061.32004729,11526776.307178022,20404937.646946583,47.36259549849391,92.12414837707745,44.76155287858354
2012-03-10 → 2013-03-10,2132715.170683973,21967061.32004729,11476630.404950257,20402818.976917718,47.10977192745134,92.11346655266584,45.0036946252145
2012-03-11 → 2013-03-11,2071462.3618042439,21967061.32004729,11425855.491114171,20378647.32214302,47.01739891793638,92.01625444281402,44.998855524877634
2012-03-12 → 2013-03-12,2071462.3618042439,21967061.32004729,11376156.442741849,20364557.722753685,46.76759971120412,91.94543677394712,45.177837062743
2012-03-13 → 2013-03-13,2071462.3618042439,21967061.32004729,11326330.78491639,20324017.640185867,46.5171641353261,91.74167270203904,45.22450856671294
2012-03-14 → 2013-03-14,2071462.3618042439,21967061.32004729,11280512.719583454,20410732.657749895,46.28687166999696,92.17752295086052,45.89065128086356
2012-03-15 → 2013-03-15,2071462.3618042439,21967061.32004729,11235652.271236857,20447433.730429452,46.06139241480716,92.36199124837992,46.300598833572764
2012-03-16 → 2013-03-16,2071462.3618042439,21967061.32004729,11190288.505692868,20470750.415043935,45.8333833679863,92.47918643643844,46.64580306845214
2012-03-17 → 2013-03-17,2071462.3618042439,21967061.32004729,11144891.198599974,20507885.43553663,45.60520573338393,92.66583585860782,47.06063012522389
2012-03-18 → 2013-03-18,1946834.4284722093,21967061.32004729,11098028.627238644,20541766.696753778,45.709742693363005,92.88072692176479,47.170984228401785
