date,weight,PriceUSD,MA20,window_year,spd,spd_percentile,30d_return,60d_return,365d_return
2023-09-05,0.0168630075542911,25782.3622200468,26201.63924750146,2023,3878.6205525514674,96,0.0637638575766668,0.36104969772587436,1.2508953398134266
2023-09-06,0.0175882379218674,25754.7902676797,26156.350624561663,2023,3882.772834127575,96,0.0849229632889279,0.3630490352176059,1.178738493184741
2023-09-07,0.018952856901388,26210.6045637054,26165.012560374053,2023,3815.2496542743984,94,0.06723030758173731,0.336013256136078,1.054090485835462
2023-09-08,0.0102875020467,25904.6982127411,26155.548380610755,2023,3860.303608972966,95,0.07842700525966584,0.3672607416326623,1.0871287316640261
2023-09-09,0.0164445854186765,25894.6205976037,26141.455802279364,2023,3861.805953984668,95,0.06552427203310773,0.3824452254115416,1.1185581075212778
2023-09-10,0.0163866451595294,25831.4647802455,26126.583790488017,2023,3871.2477534945897,96,0.06148828235528758,0.41979275063873245,1.211867655328069
2023-09-11,0.017608467129215,25135.0393781414,26084.425274824654,2023,3978.5097805322976,100,0.06736146967575984,0.486669418341688,1.2941877652913938
2023-09-12,0.0531838073223562,25859.7018068381,26054.80068575394,2023,3867.0206155879537,96,0.03409315385043099,0.4300215647004857,1.2200254084582967
2023-09-13,0.0155829150662281,26226.8667524839,26059.80430672121,2023,3812.883976715563,93,0.02347135186354654,0.41280090378781664,1.2162251539651039
2023-09-14,0.0078264426420249,26556.056943308,26085.563091130913,2023,3765.619279002168,92,0.011520245453815026,0.37608034826466685,1.2795884787999938
2023-09-15,0.0038160907112319,26672.6160818235,26118.885191218586,2023,3749.163550108108,91,0.017159570175150574,0.3343529354376289,1.2497669544917076
2023-09-16,0.0023624621000345,26555.6361031561,26142.34893340151,2023,3765.6789546123937,92,0.07347433002288772,0.4249537590621866,1.2266429440425002
2023-09-17,0.0029998140035972,26502.4321189363,26162.306710695495,2023,3773.238605091976,92,0.0728526734697017,0.3644183404989789,1.1970611585846038
2023-09-18,0.0033996446072371,26764.6319064874,26116.927199488597,2023,3736.274063076552,91,0.05841451952540555,0.3663446663958594,1.2506649049411411
2023-09-19,0.001945246247015,27215.0504848042,26112.72983474575,2023,3674.4374240950247,88,0.05420925297285595,0.34401459156365255,1.2526591955420683
2023-09-20,0.0008081747821951,27133.4037235535,26171.656691247797,2023,3685.494124468937,89,0.09477549038727151,0.37994955934992625,1.321662637487361
2023-09-21,0.0010273423005765,26571.5952919345,26210.09702935417,2023,3763.417246925849,92,0.12611027210415338,0.4118855100214236,1.3767467151726285
2023-09-22,0.0033055286469952,26581.1476116306,26245.73960505552,2023,3762.064808527866,91,0.12802350589921518,0.35566129847756267,1.3839350555393293
2023-09-23,0.0032019503470409,26575.776386616,26276.40104593804,2023,3762.8251587171567,92,0.24000776379250643,0.40741080044867806,1.3921014102532179
2023-09-24,0.0032470546445183,26286.6410488019,26300.75681402688,2023,3804.213699816083,93,0.288903994649234,0.41941753403917703,1.4094372695671304
2023-09-25,0.0059064288400239,26288.8095005845,26326.07917805376,2023,3803.8999064517025,93,0.311914064436124,0.43478479549345384,1.4475352948146178
2023-09-26,0.0058195788888683,26194.5378880772,26348.06655907364,2023,3817.5897749093847,94,0.3049091531311141,0.4430537486376327,1.4073578692685333
2023-09-27,0.0069939005301029,26336.0825973115,26354.34046075394,2023,3797.071930895616,93,0.28709113829276744,0.42324529046831727,1.4702909366161685
2023-09-28,0.0051225818166016,27033.4254415546,26410.77682219462,2023,3699.1242643739993,89,0.26109024202035824,0.37715604336723585,1.4328294391114067
2023-09-29,0.0010875094688779,26911.2514739918,26461.60836601402,2023,3715.9178604772183,90,0.2847539905026468,0.40567470924694327,1.4439787837971854
2023-09-30,0.0013284450132831,26977.6933126826,26518.91979263588,2023,3706.7661360427937,89,0.2786528715014882,0.40289433511140293,1.432296946533885
